sample_id,negative_type,gene_ids,target_size,actual_size,seed,split,source_pathway_id,source_database,source_family,source_pathway_id_1,source_pathway_id_2,source_pathway_id_3,source_family_1,source_family_2,source_family_3,kept_fraction,replaced_fraction,replacement_fraction,n_kept,n_replaced,contribution_fraction_1,contribution_fraction_2,contribution_fraction_3,random_fill_count,max_overlap_with_curated,closest_curated_pathway
TRAIN_NEG_seed42_full_replacement_shuffled_0072,full_replacement_shuffled,"AT1G09820,AT1G18450,AT1G61410,AT1G67590,AT1G73290,AT2G27730,AT2G30140,AT3G12860,AT4G01540,AT4G01630",10,10,10042,train,AC_PWY0-461,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,10,NA,NA,NA,0,0.1,ath03008
TRAIN_NEG_seed42_full_replacement_shuffled_0073,full_replacement_shuffled,"AT1G13670,AT1G15680,AT1G16840,AT1G17580,AT1G19350,AT1G19485,AT1G20470,AT1G29670,AT1G31750,AT1G41920,AT1G47450,AT1G52060,AT1G53265,AT1G65110,AT1G71290,AT1G73770,AT1G76710,AT2G22640,AT2G27310,AT2G27360,AT2G33790,AT2G38600,AT2G38860,AT2G48020,AT3G11910,AT3G13870,AT3G17540,AT3G22110,AT3G28060,AT3G44766,AT3G51040,AT3G58810,AT3G59790,AT3G62470,AT3G63255,AT4G11270,AT4G22115,AT4G24250,AT4G37950,AT5G06030,AT5G14890,AT5G18480,AT5G24200,AT5G28540,AT5G44070,AT5G52550,AT5G61840",47,47,10042,train,AC_PWY-5156,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,47,NA,NA,NA,0,0.2,AC_PWY-8458
TRAIN_NEG_seed42_full_replacement_shuffled_0074,full_replacement_shuffled,"AT1G05350,AT1G09195,AT1G12770,AT1G17280,AT1G17620,AT1G20260,AT1G23410,AT1G30740,AT1G54640,AT1G55720,AT1G60940,AT1G61097,AT1G61440,AT1G62400,AT1G63360,AT1G64830,AT1G71865,AT2G04066,AT2G25600,AT2G33600,AT2G35970,AT2G39805,AT3G09020,AT3G12730,AT3G13784,AT3G15050,AT3G15909,AT3G19370,AT3G24780,AT3G25140,AT3G27250,AT3G42075,AT3G46020,AT3G46630,AT3G61620,AT3G63370,AT4G03360,AT4G10960,AT4G16144,AT4G16680,AT4G24615,AT4G24715,AT4G29860,AT4G31875,AT4G33800,AT5G01240,AT5G04440,AT5G06470,AT5G08230,AT5G08280,AT5G21060,AT5G22730,AT5G24460,AT5G24880,AT5G35830,AT5G36810,AT5G37400,AT5G38050,AT5G42300,AT5G49020,AT5G49610,AT5G52545,AT5G56800,AT5G62380",64,64,10042,train,ath00380,KEGG,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,64,NA,NA,NA,0,0.2,ath00601
TRAIN_NEG_seed42_full_replacement_shuffled_0075,full_replacement_shuffled,"AT1G02390,AT1G45545,AT1G74055,AT3G16712,AT4G11845,AT4G15340,AT4G32370,AT4G39830",8,8,10042,train,AC_PWY-5791,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,8,NA,NA,NA,0,0.25,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0076,full_replacement_shuffled,"AT1G02880,AT1G06475,AT1G06490,AT1G07250,AT1G09770,AT1G11920,AT1G12805,AT1G14830,AT1G25375,AT1G31650,AT1G34245,AT1G34820,AT1G47278,AT1G50340,AT1G51990,AT1G56330,AT1G67760,AT1G68640,AT1G68930,AT1G70530,AT1G75660,AT2G13680,AT2G24010,AT2G29780,AT2G41650,AT2G42120,AT2G46810,AT3G03020,AT3G15420,AT3G20530,AT3G29631,AT3G52400,AT3G53232,AT3G58500,AT3G60010,AT3G61700,AT4G02482,AT4G03110,AT4G16710,AT4G17580,AT4G20990,AT4G26870,AT4G29370,AT4G38260,AT4G38540,AT5G01220,AT5G01970,AT5G09400,AT5G11490,AT5G40405,AT5G47930,AT5G55300,AT5G55380",53,53,10042,train,AC_PHOTOALL-PWY,AraCyc,Energy metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,53,NA,NA,NA,0,0.14285714285714285,AC_PWY-6773
TRAIN_NEG_seed42_full_replacement_shuffled_0077,full_replacement_shuffled,"AT1G34380,AT1G56555,AT1G68390,AT1G71790,AT1G80560,AT2G36410,AT3G03530,AT3G07120,AT3G30220,AT3G55730,AT5G03770,AT5G05730,AT5G07280,AT5G45740,AT5G62150",15,15,10042,train,AC_PWY-6612,AraCyc,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,15,NA,NA,NA,0,0.26666666666666666,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0078,full_replacement_shuffled,"AT1G59359,AT1G78060,AT2G03450,AT2G07656,AT2G25305,AT3G07440,AT3G60450,AT4G18860,AT4G33660,AT5G10695,AT5G53270,AT5G58060,AT5G58070",13,13,10042,train,AC_PWY-7388,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,13,NA,NA,NA,0,0.07692307692307693,AC_PWY-6717
TRAIN_NEG_seed42_full_replacement_shuffled_0079,full_replacement_shuffled,"AT1G06620,AT1G08270,AT1G29540,AT2G25670,AT3G50330,AT4G32370,AT5G39610,AT5G45095,AT5G47190",9,9,10042,train,AC_PWY-641,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,9,NA,NA,NA,0,0.1111111111111111,AC_PWYQT-4471
TRAIN_NEG_seed42_full_replacement_shuffled_0080,full_replacement_shuffled,"AT1G03470,AT1G09940,AT1G16500,AT1G23965,AT1G24510,AT1G28360,AT1G47410,AT1G47657,AT1G55710,AT1G61970,AT1G63420,AT1G67810,AT1G67840,AT1G68550,AT1G70590,AT1G79150,AT1G80940,AT2G04622,AT2G17270,AT2G18000,AT2G22310,AT2G22640,AT2G25480,AT2G25780,AT2G26730,AT2G28680,AT2G33490,AT3G01740,AT3G12470,AT3G17920,AT3G18790,AT3G45400,AT3G47990,AT3G54000,AT3G54250,AT3G56680,AT4G00525,AT4G01897,AT4G04423,AT4G12070,AT4G19050,AT4G28260,AT4G33370,AT5G02800,AT5G07960,AT5G13640,AT5G14430,AT5G16090,AT5G19485,AT5G20040,AT5G22720,AT5G22740,AT5G38630,AT5G41030,AT5G44320,AT5G47680,AT5G48100,AT5G56075,AT5G58950,AT5G59490,AT5G61940,AT5G63770",62,62,10042,train,ath03060,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,62,NA,NA,NA,0,0.125,AC_PWY4FS-3
TRAIN_NEG_seed42_full_replacement_shuffled_0081,full_replacement_shuffled,"AT1G06045,AT1G17460,AT1G62760,AT3G05090,AT3G10540,AT3G21950,AT4G12650,AT5G41790,AT5G51440",9,9,10042,train,AC_PWY-641,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,9,NA,NA,NA,0,0.1111111111111111,AC_PWY-4203
TRAIN_NEG_seed42_full_replacement_shuffled_0082,full_replacement_shuffled,"AT1G21722,AT1G77950,AT2G14045,AT2G15220,AT2G27490,AT3G08610,AT3G14670,AT3G22590,AT3G26180,AT3G49680,AT4G21620,AT4G28640,AT5G37035,AT5G59800,AT5G61455.1",15,15,10042,train,AC_PWY-5136,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,15,NA,NA,NA,0,0.2,AC_PWY-7851
TRAIN_NEG_seed42_full_replacement_shuffled_0083,full_replacement_shuffled,"AT1G15970,AT1G44180,AT1G66600,AT1G67390,AT1G74390,AT1G80480,AT2G19950,AT2G35840,AT3G44435,AT3G45275,AT3G53550,AT3G56550,AT3G63270,AT4G11460,AT4G26860,AT4G31010,AT4G38540,AT5G10840,AT5G24600,AT5G28300,AT5G33330,AT5G42220,AT5G45780,AT5G48730,AT5G50580",25,25,10042,train,ath01040,KEGG,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,25,NA,NA,NA,0,0.08,ath01110
TRAIN_NEG_seed42_full_replacement_shuffled_0084,full_replacement_shuffled,"AT1G27620,AT1G65270,AT3G07550,AT3G49725,AT5G57655,AT5G63490",6,6,10042,train,ath00470,KEGG,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,6,NA,NA,NA,0,0.16666666666666666,ath00040
TRAIN_NEG_seed42_full_replacement_shuffled_0085,full_replacement_shuffled,"AT1G02960,AT1G13120,AT1G17450,AT1G18690,AT1G20380,AT1G21695,AT1G27770,AT1G28260,AT1G30300,AT1G30974,AT1G33840,AT1G49100,AT1G49240,AT1G54250,AT1G63730,AT1G64850,AT1G68620,AT1G69730,AT1G73020,AT1G79660,AT2G02700,AT2G07692,AT2G40360,AT2G42700,AT2G45580,AT3G03210,AT3G04184,AT3G09370,AT3G11520,AT3G15480,AT3G18810,AT3G19000,AT3G20080,AT3G27390,AT3G28020,AT3G28520,AT3G28918,AT3G45640,AT3G50500,AT3G52230,AT3G52690,AT3G53210,AT3G53930,AT3G56540,AT3G58220,AT4G08230,AT4G09960,AT4G21910,AT4G26820,AT4G32670,AT5G01020,AT5G11510,AT5G16690,AT5G18150,AT5G19200,AT5G42950,AT5G45040,AT5G46310,AT5G49850,AT5G49880,AT5G56260,AT5G65330",62,62,10042,train,ath00051,KEGG,Carbohydrate metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,62,NA,NA,NA,0,0.07142857142857142,AC_PWY-3101
TRAIN_NEG_seed42_full_replacement_shuffled_0086,full_replacement_shuffled,"AT1G05400,AT1G06560,AT1G06950,AT1G10350,AT1G25290,AT1G25440,AT1G28610,AT1G33090,AT1G34170,AT1G34510,AT1G45063,AT1G47495,AT1G49320,AT1G49610,AT1G53590,AT1G54010,AT1G54330,AT1G56105,AT1G56500,AT1G63800,AT1G73805,AT1G76050,AT2G21237,AT2G21680,AT2G26880,AT2G31500,AT2G38760,AT2G40140,AT2G41660,AT3G01323,AT3G05741,AT3G06720,AT3G09740,AT3G12270,AT3G16270,AT3G19840,AT3G20690,AT3G22380,AT3G28130,AT3G28280,AT3G29690,AT3G30823,AT3G46620,AT3G55740,AT3G58770,AT3G62528,AT4G01800,AT4G02170,AT4G03510,AT4G08920,AT4G15280,AT4G19870,AT4G19880,AT4G26750,AT4G29120,AT4G34180,AT4G35260,AT4G35710,AT4G36230,AT5G06560,AT5G09420,AT5G10600,AT5G20130,AT5G26000,AT5G35390,AT5G36320,AT5G36550,AT5G37570,AT5G38680,AT5G39530,AT5G42480,AT5G42790,AT5G43320,AT5G46160,AT5G54750,AT5G55170,AT5G64300",77,77,10042,train,ath00195,KEGG,Energy metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,77,NA,NA,NA,0,0.07692307692307693,AC_PWY-7140
TRAIN_NEG_seed42_full_replacement_shuffled_0087,full_replacement_shuffled,"AT1G05860,AT1G13680,AT1G18090,AT1G19565,AT1G20610,AT1G23110,AT1G23610,AT1G25480,AT1G29440,AT1G30740,AT1G43260,AT1G54220,AT1G55546,AT1G57870,AT1G62820,AT1G65970,AT1G66720,AT1G68238,AT1G71920,AT2G04031,AT2G05400,AT2G07706,AT2G15710,AT2G19170,AT2G19260,AT2G26210,AT2G28080,AT2G34140,AT2G36310,AT2G44980,AT3G04854,AT3G07680,AT3G11670,AT3G18160,AT3G29320,AT3G48410,AT3G53510,AT3G55400,AT3G55870,AT3G58875,AT3G62560,AT4G08380,AT4G08691,AT4G13575,AT4G16150,AT4G17180,AT4G24150,AT4G24810,AT4G25225,AT4G26590,AT5G04937,AT5G05600,AT5G05690,AT5G06630,AT5G10200,AT5G10780,AT5G39310,AT5G54420,AT5G59780",59,59,10042,train,AC_PWY-1121,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,59,NA,NA,NA,0,0.2,AC_PWY-6599
TRAIN_NEG_seed42_full_replacement_shuffled_0088,full_replacement_shuffled,"AT1G05060,AT1G11303,AT1G11630,AT1G16210,AT1G18760,AT1G29200,AT1G31175,AT1G33910,AT1G43620,AT1G53430,AT1G61990,AT1G69660,AT2G02980,AT2G27540,AT2G34080,AT3G01960,AT3G04960,AT3G05741,AT3G10040,AT3G10060,AT3G11950,AT3G22110,AT3G23180,AT3G26960,AT3G29255,AT3G44180,AT3G60130,AT4G11720,AT4G18640,AT4G19275,AT4G24820,AT4G28550,AT4G38990,AT5G13630,AT5G23820,AT5G33806",36,36,10042,train,AC_PWY-5723,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,36,NA,NA,NA,0,0.1,AC_PWY-6115
TRAIN_NEG_seed42_full_replacement_shuffled_0089,full_replacement_shuffled,"AT1G10200,AT1G20260,AT1G20925,AT1G34430,AT1G80470,AT2G16940,AT2G44600,AT3G17040,AT3G24430,AT3G60800,AT4G01780,AT4G25770,AT5G06170,AT5G08150,AT5G57170",15,15,10042,train,AC_PWY-5097,AraCyc,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,15,NA,NA,NA,0,0.2,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0090,full_replacement_shuffled,"AT1G07985,AT1G57777,AT1G63020,AT2G43370,AT2G43440,AT3G12290,AT3G58450,AT4G01140,AT4G27520",9,9,10042,train,AC_PWY-641,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,9,NA,NA,NA,0,0.2,AC_PWY-6613
TRAIN_NEG_seed42_full_replacement_shuffled_0091,full_replacement_shuffled,"AT1G01260,AT1G07660,AT1G14470,AT1G29200,AT1G31885,AT1G32000,AT1G33760,AT1G47890,AT1G50770,AT1G51402,AT1G52160,AT1G54380,AT1G59722,AT1G60990,AT1G61110,AT1G62490,AT1G71697,AT1G77520,AT2G05630,AT2G06040,AT2G07659,AT2G15690,AT2G16440,AT2G26570,AT2G28700,AT2G34480,AT2G35450,AT2G38270,AT2G44430,AT2G46567,AT3G02020,AT3G06770,AT3G08560,AT3G21970,AT3G24255,AT3G25597,AT3G28080,AT3G29430,AT3G48770,AT3G48835,AT3G49020,AT3G53450,AT3G60830,AT3G61182,AT3G63052,AT4G00050,AT4G01050,AT4G02410,AT4G04260,AT4G05490,AT4G13570,AT4G14103,AT4G20545,AT4G23450,AT4G25230,AT5G03680,AT5G06905,AT5G07190,AT5G10100,AT5G10740,AT5G14990,AT5G20165,AT5G20220,AT5G22050,AT5G22490,AT5G22720,AT5G22920,AT5G24100,AT5G28720,AT5G36662,AT5G43930,AT5G45640,AT5G47690,AT5G49040,AT5G55000,AT5G58610,AT5G58784,AT5G61460,AT5G65165",79,79,10042,train,ath04070,KEGG,Signalling/regulatory,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,79,NA,NA,NA,0,0.16666666666666666,AC_HOMOSERSYN-PWY
TRAIN_NEG_seed42_full_replacement_shuffled_0092,full_replacement_shuffled,"AT1G02280,AT1G04810,AT1G05600,AT1G10730,AT1G11450,AT1G11870,AT1G12280,AT1G14590,AT1G15550,AT1G18150,AT1G22680,AT1G28600,AT1G29800,AT1G32350,AT1G32450,AT1G32690,AT1G32870,AT1G33350,AT1G33440,AT1G35820,AT1G44790,AT1G47640,AT1G54100,AT1G60000,AT1G60280,AT1G60530,AT1G61130,AT1G61940,AT1G64220,AT1G64500,AT1G66980,AT1G67740,AT1G71200,AT1G76160,AT1G76640,AT1G79050,AT1G80245,AT2G03505,AT2G08986,AT2G12935,AT2G19380,AT2G20670,AT2G24740,AT2G26930,AT2G36530,AT3G02460,AT3G11130,AT3G11400,AT3G12250,AT3G22300,AT3G26135,AT3G27270,AT3G46320,AT3G48780,AT3G49550,AT3G51171,AT3G53460,AT3G54190,AT3G54570,AT3G57990,AT3G59740,AT3G63450,AT4G02840,AT4G03540,AT4G04580,AT4G10030,AT4G14950,AT4G17980,AT4G22750,AT4G23210,AT4G26100,AT4G26500,AT4G26910,AT4G30100,AT4G32320,AT4G36180,AT4G36640,AT4G37690,AT4G39650,AT5G03380,AT5G03730,AT5G04720,AT5G10690,AT5G15950,AT5G17830,AT5G20940,AT5G24352,AT5G25630,AT5G25757,AT5G27100,AT5G37250,AT5G37460,AT5G40290,AT5G43300,AT5G45390,AT5G45420,AT5G47890,AT5G48440,AT5G50150,AT5G53180,AT5G53770,AT5G55710,AT5G57540,AT5G64770,AT5G65970",105,105,10042,train,ath03013,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,105,NA,NA,NA,0,0.16666666666666666,AC_ARGSPECAT-PWY
TRAIN_NEG_seed42_full_replacement_shuffled_0093,full_replacement_shuffled,"AT3G14205,AT3G18930,AT3G57880,AT4G26150,AT4G31050,AT4G40020",6,6,10042,train,AC_PWY-7995,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,6,NA,NA,NA,0,0.3333333333333333,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0094,full_replacement_shuffled,"AT1G16540,AT2G16594,AT2G23400,AT2G45480,AT3G05760,AT3G17270,AT3G24790,AT4G08800,AT5G04790,AT5G58020",10,10,10042,train,AC_PWY-6363,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,10,NA,NA,NA,0,0.16666666666666666,AC_PWY-5963
TRAIN_NEG_seed42_full_replacement_shuffled_0095,full_replacement_shuffled,"AT1G11430,AT1G13710,AT1G13730,AT1G20180,AT1G28340,AT1G32870,AT1G33780,AT1G42960,AT1G52857,AT2G03290,AT2G18250,AT2G28470,AT3G05460,AT3G09330,AT3G10390,AT3G16270,AT3G21450,AT3G22400,AT3G25880,AT3G45630,AT3G50100,AT3G54900,AT3G55900,AT3G59000,AT4G00930,AT4G02465,AT4G03610,AT4G18150,AT4G23630,AT4G29570,AT4G31440,AT5G14720,AT5G16715,AT5G24910,AT5G36700,AT5G42480,AT5G44640,AT5G65450",38,38,10042,train,AC_PWY-5321,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,38,NA,NA,NA,0,0.2,AC_PWY-7851
TRAIN_NEG_seed42_full_replacement_shuffled_0096,full_replacement_shuffled,"AT1G57830,AT2G31160,AT3G29020,AT3G52790,AT3G59740,AT4G17950,AT4G31030,AT5G16880",8,8,10042,train,AC_PWY-801,AraCyc,Amino acid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,8,NA,NA,NA,0,0.0,
TRAIN_NEG_seed42_full_replacement_shuffled_0097,full_replacement_shuffled,"AT1G06080,AT1G11530,AT1G13730,AT1G22290,AT1G31080,AT1G59590,AT1G61562,AT1G62210,AT1G63800,AT1G76190,AT2G03565,AT2G22270,AT2G22910,AT2G26620,AT2G29045,AT2G29290,AT2G39400,AT3G06778,AT3G10405,AT3G13540,AT3G15604,AT3G18560,AT3G19500,AT3G19740,AT3G23715,AT3G46280,AT3G53670,AT3G54130,AT4G02320,AT4G09647,AT4G10100,AT4G22517,AT4G29770,AT4G30350,AT4G31390,AT4G35050,AT4G39390,AT4G40070,AT5G05870,AT5G19172,AT5G22355,AT5G28900,AT5G35510,AT5G36380,AT5G44005,AT5G56780",46,46,10042,train,AC_PWY-5004,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,46,NA,NA,NA,0,0.1,AC_GLUTORN-PWY
TRAIN_NEG_seed42_full_replacement_shuffled_0098,full_replacement_shuffled,"AT1G12220,AT1G18860,AT1G63050,AT1G64450,AT3G25040,AT3G60415,AT4G13500,AT4G19130,AT4G30996,AT5G47160,AT5G52370,AT5G54290,AT5G66240",13,13,10042,train,AC_PWY-6927,AraCyc,Degradation/catabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,13,NA,NA,NA,0,0.07692307692307693,AC_PWY-6803
TRAIN_NEG_seed42_full_replacement_shuffled_0099,full_replacement_shuffled,"AT1G14048,AT1G15060,AT1G26850,AT1G51920,AT1G61370,AT1G62720,AT1G77620,AT2G18240,AT2G23118,AT2G36480,AT2G44530,AT3G07020,AT3G25120,AT3G50010,AT3G56890,AT4G11230,AT5G15000,AT5G23450,AT5G24140,AT5G36110,AT5G39100,AT5G48350,AT5G53637,AT5G54150,AT5G55856,AT5G66470,AT5G66818",27,27,10042,train,AC_PWY-5980,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,27,NA,NA,NA,0,0.2,AC_PWY0-662
TRAIN_NEG_seed42_full_replacement_shuffled_0100,full_replacement_shuffled,"AT2G05060,AT2G21120,AT2G30520,AT2G33255,AT3G12990,AT4G08540,AT4G17870,AT4G34680,AT5G54420,AT5G67000",10,10,10042,train,AC_PWY-922,AraCyc,Other AraCyc,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,10,NA,NA,NA,0,0.1,ath03018
TRAIN_NEG_seed42_full_replacement_shuffled_0101,full_replacement_shuffled,"AT1G15250,AT1G48745,AT2G01730,AT2G14440,AT3G07670,AT3G10610,AT3G30380,AT3G61630,AT4G09650,AT4G27657,AT4G28200,AT5G20190,AT5G49640,AT5G61580",14,14,10042,train,AC_PWY-4661,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,14,NA,NA,NA,0,0.14285714285714285,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0102,full_replacement_shuffled,"AT1G60880,AT2G14160,AT2G25220,AT2G38870,AT2G39730,AT3G02380,AT3G15390,AT3G18020,AT3G42640,AT3G47050,AT4G00315,AT5G07730,AT5G45580,AT5G59030,AT5G60560,AT5G62890",16,16,10042,train,AC_PWY-5120,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,16,NA,NA,NA,0,0.125,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0103,full_replacement_shuffled,"AT1G01960,AT1G12840,AT1G18070,AT1G22570,AT1G32700,AT1G47340,AT1G49205,AT1G50420,AT1G54115,AT1G60500,AT1G79000,AT2G05632,AT2G06020,AT2G17170,AT2G18280,AT2G25890,AT2G32400,AT2G35360,AT3G02700,AT3G04960,AT3G13460,AT3G15190,AT3G19553,AT3G24506,AT3G58530,AT3G60260,AT4G03260,AT4G04740,AT4G11485,AT4G18780,AT4G24270,AT4G24275,AT4G26210,AT4G26960,AT4G30993,AT4G32080,AT4G33370,AT5G02960,AT5G03150,AT5G05825,AT5G14500,AT5G15010,AT5G21990,AT5G24390,AT5G38730,AT5G42140,AT5G46810,AT5G49160,AT5G49470,AT5G51130,AT5G53460,AT5G58130",52,52,10042,train,ath03020,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,52,NA,NA,NA,0,0.09615384615384616,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0104,full_replacement_shuffled,"AT1G01695,AT1G20740,AT1G22250,AT1G71450,AT1G76320,AT1G80870,AT2G01570,AT2G02060,AT2G07672,AT2G17670,AT2G22490,AT2G28030,AT2G31070,AT2G37250,AT3G10150,AT3G17940,AT3G19670,AT3G19830,AT3G27440,AT4G27690,AT4G29970,AT4G38580,AT4G39970,AT5G03290,AT5G09250,AT5G28090,AT5G49620",27,27,10042,train,AC_PWY-5980,AraCyc,Specialized/other biosynthesis,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,27,NA,NA,NA,0,0.14814814814814814,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0105,full_replacement_shuffled,"AT1G03400,AT1G05700,AT1G06000,AT1G09360,AT1G11110,AT1G11490,AT1G11960,AT1G14182,AT1G16180,AT1G20090,AT1G21170,AT1G21340,AT1G21790,AT1G25450,AT1G25470,AT1G27730,AT1G29840,AT1G36230,AT1G43080,AT1G45050,AT1G48745,AT1G50280,AT1G52245,AT1G54440,AT1G56130,AT1G62170,AT1G62370,AT1G63770,AT1G63970,AT1G65960,AT1G67580,AT1G68020,AT1G72270,AT1G77720,AT2G05210,AT2G05940,AT2G12462,AT2G14160,AT2G18150,AT2G20595,AT2G20820,AT2G21195,AT2G23610,AT2G24220,AT2G24600,AT2G25312,AT2G25320,AT2G25630,AT2G27145,AT2G32340,AT2G32645,AT2G32710,AT2G35270,AT2G35750,AT2G38510,AT2G39560,AT2G41440,AT2G41970,AT2G42000,AT2G43420,AT2G43840,AT2G45640,AT2G47590,AT3G01435,AT3G03410,AT3G03560,AT3G03700,AT3G04100,AT3G04590,AT3G05880,AT3G06030,AT3G06060,AT3G10630,AT3G11850,AT3G13290,AT3G15010,AT3G16857,AT3G18840,AT3G22942,AT3G23820,AT3G29060,AT3G43920,AT3G44310,AT3G44690,AT3G45660,AT3G51930,AT3G52075,AT3G52080,AT3G60140,AT4G03170,AT4G05250,AT4G08040,AT4G08950,AT4G09070,AT4G09465,AT4G10880,AT4G11543,AT4G13940,AT4G15670,AT4G17140,AT4G18360,AT4G18550,AT4G20440,AT4G29120,AT4G30935,AT4G31750,AT4G32170,AT4G32820,AT4G33565,AT4G34135,AT4G34412,AT5G01070,AT5G01780,AT5G05365,AT5G05790,AT5G06340,AT5G06750,AT5G06820,AT5G07110,AT5G08050,AT5G08060,AT5G08535,AT5G16220,AT5G17870,AT5G18740,AT5G20550,AT5G26170,AT5G36001,AT5G40280,AT5G42957,AT5G44316,AT5G45115,AT5G46860,AT5G48320,AT5G49600,AT5G49830,AT5G50520,AT5G51910,AT5G54075.1,AT5G54480,AT5G54550,AT5G55650,AT5G56050,AT5G56180,AT5G57300,AT5G59860,AT5G60590,AT5G62380,AT5G63150,AT5G63500,AT5G64930,AT5G65330,AT5G66020,AT5G66631,AT5G66675,AT5G67400",156,156,10042,train,ath04144,KEGG,Other KEGG/cellular,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,156,NA,NA,NA,0,0.2,AC_METHIONINE-DEG1-PWY
TRAIN_NEG_seed42_full_replacement_shuffled_0106,full_replacement_shuffled,"AT1G11130,AT1G49010,AT1G54200,AT1G58055,AT2G42960,AT2G48070,AT3G29636,AT3G47120,AT4G04540,AT4G05170,AT4G11547,AT5G02570",12,12,10042,train,AC_PWY-4765,AraCyc,Lipid metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,12,NA,NA,NA,0,0.08333333333333333,ath03040
TRAIN_NEG_seed42_full_replacement_shuffled_0107,full_replacement_shuffled,"AT1G09920,AT1G11720,AT2G01505,AT2G01890,AT3G19035,AT3G21630,AT3G60640,AT4G19740,AT5G21910,AT5G37350,AT5G62720,AT5G67130",12,12,10042,train,AC_PWY-4821,AraCyc,Carbohydrate metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,12,NA,NA,NA,0,0.16666666666666666,ath01100
TRAIN_NEG_seed42_full_replacement_shuffled_0108,full_replacement_shuffled,"AT1G08220,AT1G15250,AT1G21925,AT1G43800,AT1G54700,AT1G60740,AT1G69920,AT1G71696,AT1G72545,AT2G15090,AT2G20490,AT2G28850,AT2G40570,AT2G45880,AT3G28840,AT3G53710,AT3G55870,AT4G02485,AT4G09731,AT4G09775,AT4G19380,AT4G20740,AT4G23540,AT4G28460,AT4G35519,AT5G10270,AT5G10330,AT5G54520,AT5G55070,AT5G56540,AT5G56650,AT5G57815",32,32,10042,train,ath00906,KEGG,Cofactor/vitamin metabolism,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0,32,NA,NA,NA,0,0.28125,ath01100
